HbO,1,1	HbR,1,1	HbT,1,1	HbO,1,2	HbR,1,2	HbT,1,2	HbO,1,3	HbR,1,3	HbT,1,3	HbO,2,2	HbR,2,2	HbT,2,2	HbO,2,4	HbR,2,4	HbT,2,4	HbO,3,1	HbR,3,1	HbT,3,1	HbO,3,3	HbR,3,3	HbT,3,3	HbO,4,2	HbR,4,2	HbT,4,2	HbO,4,3	HbR,4,3	HbT,4,3	HbO,4,4	HbR,4,4	HbT,4,4	HbO,5,5	HbR,5,5	HbT,5,5	HbO,5,6	HbR,5,6	HbT,5,6	HbO,5,7	HbR,5,7	HbT,5,7	HbO,6,6	HbR,6,6	HbT,6,6	HbO,6,8	HbR,6,8	HbT,6,8	HbO,7,5	HbR,7,5	HbT,7,5	HbO,7,7	HbR,7,7	HbT,7,7	HbO,8,6	HbR,8,6	HbT,8,6	HbO,8,7	HbR,8,7	HbT,8,7	HbO,8,8	HbR,8,8	HbT,8,8	
-2.4928e-06	-1.7657e-06	-4.2585e-06	-1.3472e-06	-2.146e-07	-1.5618e-06	-2.9139e-06	-1.3839e-06	-4.2978e-06	-1.5201e-06	-1.1124e-06	-2.6325e-06	-2.6386e-07	3.0478e-07	4.0926e-08	3.3665e-07	-4.6338e-07	-1.2673e-07	-2.304e-07	-4.1308e-07	-6.4348e-07	2.2088e-06	3.6107e-07	2.5699e-06	-2.5011e-06	-1.0646e-06	-3.5657e-06	-1.8764e-06	-5.0329e-07	-2.3797e-06	-8.2447e-07	-5.4491e-07	-1.3694e-06	-2.1578e-07	-4.272e-07	-6.4298e-07	-3.4032e-08	-6.9742e-07	-7.3146e-07	-2.1001e-06	-4.4338e-07	-2.5435e-06	-3.6692e-07	1.8881e-07	-1.781e-07	-1.2302e-06	-4.7338e-07	-1.7036e-06	-2.4146e-07	-6.4672e-07	-8.8817e-07	3.1423e-07	-1.2427e-06	-9.2843e-07	1.4807e-07	-9.3899e-07	-7.9092e-07	-1.6354e-07	-4.68e-07	-6.3154e-07
-2.4849e-06	-1.762e-06	-4.2469e-06	-1.3422e-06	-2.1434e-07	-1.5566e-06	-2.9044e-06	-1.3814e-06	-4.2857e-06	-1.51e-06	-1.11e-06	-2.62e-06	-2.6469e-07	3.0333e-07	3.8641e-08	3.396e-07	-4.6282e-07	-1.2321e-07	-2.26e-07	-4.1026e-07	-6.3626e-07	2.2091e-06	3.5945e-07	2.5686e-06	-2.4879e-06	-1.0625e-06	-3.5504e-06	-1.8717e-06	-5.0335e-07	-2.375e-06	-8.1849e-07	-5.4543e-07	-1.3639e-06	-2.0853e-07	-4.2715e-07	-6.3569e-07	-2.8705e-08	-6.9852e-07	-7.2722e-07	-2.0939e-06	-4.4246e-07	-2.5363e-06	-3.6811e-07	1.8843e-07	-1.7968e-07	-1.2227e-06	-4.7313e-07	-1.6958e-06	-2.3944e-07	-6.4572e-07	-8.8516e-07	3.1946e-07	-1.2418e-06	-9.2234e-07	1.511e-07	-9.3908e-07	-7.8798e-07	-1.6058e-07	-4.688e-07	-6.2938e-07
-2.4769e-06	-1.7583e-06	-4.2352e-06	-1.3372e-06	-2.1408e-07	-1.5513e-06	-2.8948e-06	-1.3788e-06	-4.2736e-06	-1.4999e-06	-1.1076e-06	-2.6074e-06	-2.6551e-07	3.0187e-07	3.6358e-08	3.4259e-07	-4.6225e-07	-1.1967e-07	-2.2159e-07	-4.0743e-07	-6.2902e-07	2.2094e-06	3.5781e-07	2.5673e-06	-2.4746e-06	-1.0605e-06	-3.5351e-06	-1.8669e-06	-5.0342e-07	-2.3703e-06	-8.1249e-07	-5.4594e-07	-1.3584e-06	-2.0128e-07	-4.2711e-07	-6.2839e-07	-2.3374e-08	-6.9961e-07	-7.2299e-07	-2.0876e-06	-4.4153e-07	-2.5292e-06	-3.693e-07	1.8803e-07	-1.8127e-07	-1.2151e-06	-4.7287e-07	-1.688e-06	-2.3741e-07	-6.4473e-07	-8.8213e-07	3.2467e-07	-1.2409e-06	-9.1625e-07	1.5412e-07	-9.3916e-07	-7.8504e-07	-1.576e-07	-4.6961e-07	-6.2721e-07
-2.4688e-06	-1.7546e-06	-4.2234e-06	-1.3322e-06	-2.1381e-07	-1.546e-06	-2.8852e-06	-1.3762e-06	-4.2614e-06	-1.4897e-06	-1.1052e-06	-2.5948e-06	-2.6631e-07	3.0039e-07	3.4077e-08	3.456e-07	-4.6169e-07	-1.1609e-07	-2.1714e-07	-4.0462e-07	-6.2176e-07	2.2097e-06	3.5616e-07	2.5659e-06	-2.4613e-06	-1.0584e-06	-3.5197e-06	-1.8621e-06	-5.0348e-07	-2.3656e-06	-8.0647e-07	-5.4646e-07	-1.3529e-06	-1.9402e-07	-4.2706e-07	-6.2108e-07	-1.804e-08	-7.0071e-07	-7.1875e-07	-2.0813e-06	-4.4061e-07	-2.5219e-06	-3.7049e-07	1.8762e-07	-1.8287e-07	-1.2075e-06	-4.7262e-07	-1.6801e-06	-2.3536e-07	-6.4372e-07	-8.7909e-07	3.2988e-07	-1.24e-06	-9.1016e-07	1.5715e-07	-9.3924e-07	-7.8209e-07	-1.546e-07	-4.7043e-07	-6.2503e-07
-2.4607e-06	-1.7509e-06	-4.2115e-06	-1.3271e-06	-2.1354e-07	-1.5406e-06	-2.8755e-06	-1.3736e-06	-4.2491e-06	-1.4794e-06	-1.1027e-06	-2.5822e-06	-2.671e-07	2.989e-07	3.1798e-08	3.4864e-07	-4.6113e-07	-1.1249e-07	-2.1268e-07	-4.018e-07	-6.1448e-07	2.21e-06	3.545e-07	2.5645e-06	-2.4479e-06	-1.0563e-06	-3.5042e-06	-1.8572e-06	-5.0354e-07	-2.3607e-06	-8.0042e-07	-5.4697e-07	-1.3474e-06	-1.8675e-07	-4.2701e-07	-6.1376e-07	-1.2702e-08	-7.018e-07	-7.1451e-07	-2.075e-06	-4.3969e-07	-2.5147e-06	-3.7167e-07	1.8719e-07	-1.8448e-07	-1.1998e-06	-4.7236e-07	-1.6722e-06	-2.3331e-07	-6.4272e-07	-8.7602e-07	3.3508e-07	-1.2392e-06	-9.0408e-07	1.6017e-07	-9.3931e-07	-7.7914e-07	-1.5157e-07	-4.7126e-07	-6.2284e-07
-2.4525e-06	-1.7471e-06	-4.1996e-06	-1.322e-06	-2.1325e-07	-1.5352e-06	-2.8658e-06	-1.371e-06	-4.2368e-06	-1.4692e-06	-1.1003e-06	-2.5695e-06	-2.6787e-07	2.9739e-07	2.9521e-08	3.517e-07	-4.6057e-07	-1.0886e-07	-2.0819e-07	-3.99e-07	-6.0718e-07	2.2102e-06	3.5282e-07	2.563e-06	-2.4344e-06	-1.0543e-06	-3.4887e-06	-1.8522e-06	-5.0361e-07	-2.3559e-06	-7.9436e-07	-5.4748e-07	-1.3418e-06	-1.7948e-07	-4.2697e-07	-6.0645e-07	-7.3613e-09	-7.029e-07	-7.1026e-07	-2.0687e-06	-4.3877e-07	-2.5074e-06	-3.7285e-07	1.8676e-07	-1.8609e-07	-1.1921e-06	-4.721e-07	-1.6642e-06	-2.3124e-07	-6.417e-07	-8.7295e-07	3.4027e-07	-1.2383e-06	-8.98e-07	1.632e-07	-9.3938e-07	-7.7618e-07	-1.4853e-07	-4.7211e-07	-6.2064e-07
-2.4442e-06	-1.7433e-06	-4.1875e-06	-1.3168e-06	-2.1297e-07	-1.5298e-06	-2.856e-06	-1.3684e-06	-4.2244e-06	-1.4589e-06	-1.0979e-06	-2.5568e-06	-2.6863e-07	2.9587e-07	2.7246e-08	3.548e-07	-4.6001e-07	-1.0521e-07	-2.0367e-07	-3.962e-07	-5.9987e-07	2.2104e-06	3.5113e-07	2.5615e-06	-2.4209e-06	-1.0522e-06	-3.473e-06	-1.8472e-06	-5.0367e-07	-2.3509e-06	-7.8827e-07	-5.48e-07	-1.3363e-06	-1.722e-07	-4.2693e-07	-5.9912e-07	-2.0173e-09	-7.04e-07	-7.0601e-07	-2.0623e-06	-4.3785e-07	-2.5001e-06	-3.7402e-07	1.863e-07	-1.8772e-07	-1.1843e-06	-4.7184e-07	-1.6562e-06	-2.2916e-07	-6.4069e-07	-8.6985e-07	3.4546e-07	-1.2374e-06	-8.9192e-07	1.6623e-07	-9.3944e-07	-7.7321e-07	-1.4546e-07	-4.7297e-07	-6.1843e-07
-2.4358e-06	-1.7395e-06	-4.1753e-06	-1.3116e-06	-2.1267e-07	-1.5243e-06	-2.8461e-06	-1.3658e-06	-4.2119e-06	-1.4486e-06	-1.0955e-06	-2.544e-06	-2.6937e-07	2.9434e-07	2.4974e-08	3.5793e-07	-4.5945e-07	-1.0152e-07	-1.9914e-07	-3.934e-07	-5.9254e-07	2.2106e-06	3.4942e-07	2.56e-06	-2.4073e-06	-1.05e-06	-3.4574e-06	-1.8421e-06	-5.0373e-07	-2.3459e-06	-7.8216e-07	-5.4851e-07	-1.3307e-06	-1.6492e-07	-4.2688e-07	-5.918e-07	3.3293e-09	-7.0509e-07	-7.0176e-07	-2.0558e-06	-4.3694e-07	-2.4928e-06	-3.7519e-07	1.8584e-07	-1.8935e-07	-1.1765e-06	-4.7158e-07	-1.6481e-06	-2.2707e-07	-6.3967e-07	-8.6674e-07	3.5063e-07	-1.2365e-06	-8.8585e-07	1.6926e-07	-9.395e-07	-7.7024e-07	-1.4237e-07	-4.7385e-07	-6.1621e-07
-2.4274e-06	-1.7356e-06	-4.1631e-06	-1.3064e-06	-2.1237e-07	-1.5188e-06	-2.8362e-06	-1.3631e-06	-4.1993e-06	-1.4382e-06	-1.093e-06	-2.5313e-06	-2.7009e-07	2.928e-07	2.2704e-08	3.6109e-07	-4.589e-07	-9.7813e-08	-1.9458e-07	-3.9061e-07	-5.8519e-07	2.2107e-06	3.477e-07	2.5585e-06	-2.3937e-06	-1.0479e-06	-3.4416e-06	-1.837e-06	-5.038e-07	-2.3408e-06	-7.7603e-07	-5.4902e-07	-1.3251e-06	-1.5763e-07	-4.2684e-07	-5.8447e-07	8.6785e-09	-7.0619e-07	-6.9751e-07	-2.0494e-06	-4.3602e-07	-2.4854e-06	-3.7635e-07	1.8536e-07	-1.9099e-07	-1.1687e-06	-4.7132e-07	-1.64e-06	-2.2496e-07	-6.3865e-07	-8.6362e-07	3.558e-07	-1.2356e-06	-8.7978e-07	1.7229e-07	-9.3955e-07	-7.6726e-07	-1.3925e-07	-4.7474e-07	-6.1399e-07
-2.4189e-06	-1.7318e-06	-4.1507e-06	-1.3012e-06	-2.1206e-07	-1.5132e-06	-2.8262e-06	-1.3605e-06	-4.1867e-06	-1.4279e-06	-1.0906e-06	-2.5185e-06	-2.708e-07	2.9124e-07	2.0436e-08	3.6427e-07	-4.5835e-07	-9.4076e-08	-1.9e-07	-3.8783e-07	-5.7783e-07	2.2109e-06	3.4597e-07	2.5569e-06	-2.38e-06	-1.0458e-06	-3.4258e-06	-1.8318e-06	-5.0386e-07	-2.3356e-06	-7.6988e-07	-5.4953e-07	-1.3194e-06	-1.5034e-07	-4.268e-07	-5.7714e-07	1.403e-08	-7.0729e-07	-6.9326e-07	-2.0429e-06	-4.3511e-07	-2.478e-06	-3.7751e-07	1.8487e-07	-1.9264e-07	-1.1608e-06	-4.7106e-07	-1.6318e-06	-2.2284e-07	-6.3763e-07	-8.6048e-07	3.6095e-07	-1.2347e-06	-8.7372e-07	1.7532e-07	-9.396e-07	-7.6428e-07	-1.3612e-07	-4.7564e-07	-6.1176e-07
-2.4104e-06	-1.7279e-06	-4.1383e-06	-1.2959e-06	-2.1175e-07	-1.5076e-06	-2.8162e-06	-1.3578e-06	-4.174e-06	-1.4175e-06	-1.0881e-06	-2.5056e-06	-2.715e-07	2.8967e-07	1.8172e-08	3.6749e-07	-4.578e-07	-9.0312e-08	-1.8539e-07	-3.8506e-07	-5.7045e-07	2.211e-06	3.4422e-07	2.5552e-06	-2.3663e-06	-1.0437e-06	-3.41e-06	-1.8265e-06	-5.0392e-07	-2.3304e-06	-7.6372e-07	-5.5005e-07	-1.3138e-06	-1.4305e-07	-4.2676e-07	-5.6981e-07	1.9383e-08	-7.0839e-07	-6.8901e-07	-2.0364e-06	-4.342e-07	-2.4706e-06	-3.7867e-07	1.8437e-07	-1.943e-07	-1.1529e-06	-4.7079e-07	-1.6236e-06	-2.2071e-07	-6.366e-07	-8.5732e-07	3.661e-07	-1.2338e-06	-8.6766e-07	1.7835e-07	-9.3964e-07	-7.6129e-07	-1.3296e-07	-4.7656e-07	-6.0952e-07
-2.4018e-06	-1.724e-06	-4.1257e-06	-1.2905e-06	-2.1143e-07	-1.502e-06	-2.8061e-06	-1.3551e-06	-4.1612e-06	-1.4071e-06	-1.0857e-06	-2.4928e-06	-2.7218e-07	2.8809e-07	1.591e-08	3.7073e-07	-4.5725e-07	-8.6521e-08	-1.8077e-07	-3.8229e-07	-5.6306e-07	2.2111e-06	3.4246e-07	2.5536e-06	-2.3525e-06	-1.0415e-06	-3.3941e-06	-1.8212e-06	-5.0399e-07	-2.3252e-06	-7.5753e-07	-5.5056e-07	-1.3081e-06	-1.3576e-07	-4.2672e-07	-5.6247e-07	2.4738e-08	-7.0949e-07	-6.8475e-07	-2.0298e-06	-4.3329e-07	-2.4631e-06	-3.7982e-07	1.8385e-07	-1.9597e-07	-1.1449e-06	-4.7053e-07	-1.6154e-06	-2.1857e-07	-6.3558e-07	-8.5415e-07	3.7124e-07	-1.2328e-06	-8.616e-07	1.8138e-07	-9.3968e-07	-7.583e-07	-1.2978e-07	-4.7749e-07	-6.0727e-07
-2.3931e-06	-1.72e-06	-4.1131e-06	-1.2852e-06	-2.1111e-07	-1.4963e-06	-2.796e-06	-1.3524e-06	-4.1484e-06	-1.3966e-06	-1.0833e-06	-2.4799e-06	-2.7284e-07	2.8649e-07	1.3652e-08	3.7401e-07	-4.5671e-07	-8.2704e-08	-1.7612e-07	-3.7953e-07	-5.5565e-07	2.2112e-06	3.4068e-07	2.5519e-06	-2.3387e-06	-1.0393e-06	-3.3781e-06	-1.8158e-06	-5.0405e-07	-2.3198e-06	-7.5132e-07	-5.5107e-07	-1.3024e-06	-1.2846e-07	-4.2668e-07	-5.5514e-07	3.0095e-08	-7.1059e-07	-6.805e-07	-2.0233e-06	-4.3238e-07	-2.4556e-06	-3.8096e-07	1.8332e-07	-1.9764e-07	-1.1369e-06	-4.7027e-07	-1.6071e-06	-2.1642e-07	-6.3455e-07	-8.5096e-07	3.7637e-07	-1.2319e-06	-8.5556e-07	1.8441e-07	-9.3971e-07	-7.553e-07	-1.2658e-07	-4.7843e-07	-6.0501e-07
-2.3843e-06	-1.7161e-06	-4.1004e-06	-1.2798e-06	-2.1078e-07	-1.4906e-06	-2.7858e-06	-1.3497e-06	-4.1355e-06	-1.3862e-06	-1.0808e-06	-2.467e-06	-2.7348e-07	2.8488e-07	1.1397e-08	3.7731e-07	-4.5617e-07	-7.8861e-08	-1.7145e-07	-3.7678e-07	-5.4823e-07	2.2113e-06	3.3889e-07	2.5502e-06	-2.3249e-06	-1.0372e-06	-3.362e-06	-1.8103e-06	-5.0412e-07	-2.3145e-06	-7.451e-07	-5.5159e-07	-1.2967e-06	-1.2116e-07	-4.2664e-07	-5.478e-07	3.5453e-08	-7.117e-07	-6.7624e-07	-2.0167e-06	-4.3148e-07	-2.4481e-06	-3.8211e-07	1.8278e-07	-1.9932e-07	-1.1288e-06	-4.7e-07	-1.5988e-06	-2.1425e-07	-6.3351e-07	-8.4777e-07	3.815e-07	-1.231e-06	-8.4951e-07	1.8744e-07	-9.3974e-07	-7.523e-07	-1.2336e-07	-4.7939e-07	-6.0275e-07
-2.3755e-06	-1.7121e-06	-4.0876e-06	-1.2744e-06	-2.1045e-07	-1.4848e-06	-2.7755e-06	-1.3469e-06	-4.1225e-06	-1.3757e-06	-1.0784e-06	-2.454e-06	-2.7411e-07	2.8326e-07	9.1451e-09	3.8064e-07	-4.5563e-07	-7.4991e-08	-1.6676e-07	-3.7404e-07	-5.408e-07	2.2113e-06	3.3709e-07	2.5484e-06	-2.3109e-06	-1.035e-06	-3.3459e-06	-1.8048e-06	-5.0418e-07	-2.309e-06	-7.3885e-07	-5.521e-07	-1.291e-06	-1.1386e-07	-4.266e-07	-5.4047e-07	4.0811e-08	-7.128e-07	-6.7199e-07	-2.01e-06	-4.3058e-07	-2.4406e-06	-3.8324e-07	1.8222e-07	-2.0102e-07	-1.1207e-06	-4.6974e-07	-1.5905e-06	-2.1207e-07	-6.3248e-07	-8.4455e-07	3.8661e-07	-1.2301e-06	-8.4348e-07	1.9047e-07	-9.3977e-07	-7.493e-07	-1.2012e-07	-4.8036e-07	-6.0048e-07
-2.3666e-06	-1.7081e-06	-4.0747e-06	-1.2689e-06	-2.1011e-07	-1.479e-06	-2.7653e-06	-1.3442e-06	-4.1095e-06	-1.3652e-06	-1.0759e-06	-2.4411e-06	-2.7473e-07	2.8162e-07	6.897e-09	3.84e-07	-4.551e-07	-7.1096e-08	-1.6205e-07	-3.713e-07	-5.3335e-07	2.2114e-06	3.3527e-07	2.5466e-06	-2.297e-06	-1.0328e-06	-3.3298e-06	-1.7992e-06	-5.0425e-07	-2.3035e-06	-7.3259e-07	-5.5261e-07	-1.2852e-06	-1.0656e-07	-4.2657e-07	-5.3313e-07	4.6171e-08	-7.139e-07	-6.6773e-07	-2.0034e-06	-4.2968e-07	-2.433e-06	-3.8437e-07	1.8166e-07	-2.0272e-07	-1.1126e-06	-4.6947e-07	-1.5821e-06	-2.0988e-07	-6.3144e-07	-8.4132e-07	3.9171e-07	-1.2292e-06	-8.3745e-07	1.935e-07	-9.398e-07	-7.4629e-07	-1.1686e-07	-4.8135e-07	-5.9821e-07
-2.3577e-06	-1.7041e-06	-4.0618e-06	-1.2634e-06	-2.0976e-07	-1.4732e-06	-2.7549e-06	-1.3415e-06	-4.0964e-06	-1.3546e-06	-1.0735e-06	-2.4281e-06	-2.7533e-07	2.7998e-07	4.6527e-09	3.8739e-07	-4.5457e-07	-6.7175e-08	-1.5732e-07	-3.6857e-07	-5.2589e-07	2.2114e-06	3.3344e-07	2.5448e-06	-2.283e-06	-1.0306e-06	-3.3136e-06	-1.7936e-06	-5.0432e-07	-2.2979e-06	-7.2631e-07	-5.5313e-07	-1.2794e-06	-9.9262e-08	-4.2654e-07	-5.258e-07	5.1531e-08	-7.1501e-07	-6.6348e-07	-1.9967e-06	-4.2879e-07	-2.4255e-06	-3.855e-07	1.8107e-07	-2.0442e-07	-1.1044e-06	-4.6921e-07	-1.5737e-06	-2.0768e-07	-6.3041e-07	-8.3808e-07	3.9681e-07	-1.2282e-06	-8.3143e-07	1.9653e-07	-9.3982e-07	-7.4328e-07	-1.1357e-07	-4.8235e-07	-5.9592e-07
-2.3487e-06	-1.7e-06	-4.0487e-06	-1.2579e-06	-2.0941e-07	-1.4673e-06	-2.7445e-06	-1.3387e-06	-4.0832e-06	-1.3441e-06	-1.071e-06	-2.4151e-06	-2.7591e-07	2.7832e-07	2.4123e-09	3.9081e-07	-4.5404e-07	-6.3229e-08	-1.5257e-07	-3.6586e-07	-5.1842e-07	2.2114e-06	3.316e-07	2.5429e-06	-2.2689e-06	-1.0284e-06	-3.2973e-06	-1.7879e-06	-5.0439e-07	-2.2923e-06	-7.2002e-07	-5.5364e-07	-1.2737e-06	-9.1963e-08	-4.265e-07	-5.1847e-07	5.6891e-08	-7.1612e-07	-6.5923e-07	-1.9899e-06	-4.279e-07	-2.4178e-06	-3.8662e-07	1.8048e-07	-2.0614e-07	-1.0962e-06	-4.6895e-07	-1.5652e-06	-2.0546e-07	-6.2937e-07	-8.3483e-07	4.019e-07	-1.2273e-06	-8.2541e-07	1.9957e-07	-9.3983e-07	-7.4027e-07	-1.1027e-07	-4.8337e-07	-5.9363e-07
-2.3396e-06	-1.696e-06	-4.0356e-06	-1.2523e-06	-2.0906e-07	-1.4614e-06	-2.734e-06	-1.3359e-06	-4.07e-06	-1.3335e-06	-1.0686e-06	-2.402e-06	-2.7647e-07	2.7665e-07	1.7602e-10	3.9426e-07	-4.5352e-07	-5.9257e-08	-1.4779e-07	-3.6315e-07	-5.1094e-07	2.2113e-06	3.2974e-07	2.5411e-06	-2.2548e-06	-1.0262e-06	-3.281e-06	-1.7822e-06	-5.0446e-07	-2.2866e-06	-7.1371e-07	-5.5416e-07	-1.2679e-06	-8.4665e-08	-4.2647e-07	-5.1114e-07	6.2251e-08	-7.1723e-07	-6.5498e-07	-1.9832e-06	-4.2701e-07	-2.4102e-06	-3.8773e-07	1.7987e-07	-2.0787e-07	-1.088e-06	-4.6869e-07	-1.5567e-06	-2.0324e-07	-6.2833e-07	-8.3156e-07	4.0697e-07	-1.2264e-06	-8.194e-07	2.026e-07	-9.3985e-07	-7.3725e-07	-1.0694e-07	-4.8439e-07	-5.9134e-07
-2.3305e-06	-1.6919e-06	-4.0224e-06	-1.2467e-06	-2.087e-07	-1.4554e-06	-2.7235e-06	-1.3332e-06	-4.0567e-06	-1.3229e-06	-1.0661e-06	-2.389e-06	-2.7702e-07	2.7496e-07	-2.0561e-09	3.9774e-07	-4.53e-07	-5.526e-08	-1.43e-07	-3.6045e-07	-5.0345e-07	2.2113e-06	3.2787e-07	2.5391e-06	-2.2407e-06	-1.024e-06	-3.2647e-06	-1.7764e-06	-5.0453e-07	-2.2809e-06	-7.0738e-07	-5.5467e-07	-1.2621e-06	-7.7368e-08	-4.2644e-07	-5.0381e-07	6.7611e-08	-7.1834e-07	-6.5073e-07	-1.9764e-06	-4.2612e-07	-2.4025e-06	-3.8884e-07	1.7925e-07	-2.096e-07	-1.0797e-06	-4.6842e-07	-1.5481e-06	-2.01e-07	-6.2729e-07	-8.2828e-07	4.1204e-07	-1.2254e-06	-8.134e-07	2.0563e-07	-9.3986e-07	-7.3423e-07	-1.036e-07	-4.8544e-07	-5.8904e-07
-2.3213e-06	-1.6878e-06	-4.0091e-06	-1.2411e-06	-2.0834e-07	-1.4494e-06	-2.713e-06	-1.3304e-06	-4.0434e-06	-1.3123e-06	-1.0636e-06	-2.3759e-06	-2.7755e-07	2.7327e-07	-4.2837e-09	4.0125e-07	-4.5249e-07	-5.1238e-08	-1.3819e-07	-3.5776e-07	-4.9595e-07	2.2112e-06	3.2598e-07	2.5372e-06	-2.2265e-06	-1.0218e-06	-3.2483e-06	-1.7705e-06	-5.046e-07	-2.2751e-06	-7.0104e-07	-5.5519e-07	-1.2562e-06	-7.0073e-08	-4.2642e-07	-4.9649e-07	7.2971e-08	-7.1945e-07	-6.4648e-07	-1.9696e-06	-4.2524e-07	-2.3949e-06	-3.8995e-07	1.7861e-07	-2.1134e-07	-1.0714e-06	-4.6816e-07	-1.5396e-06	-1.9875e-07	-6.2625e-07	-8.2499e-07	4.171e-07	-1.2245e-06	-8.0741e-07	2.0866e-07	-9.3987e-07	-7.3121e-07	-1.0023e-07	-4.865e-07	-5.8673e-07
-2.3121e-06	-1.6837e-06	-3.9958e-06	-1.2355e-06	-2.0797e-07	-1.4434e-06	-2.7024e-06	-1.3276e-06	-4.03e-06	-1.3016e-06	-1.0612e-06	-2.3628e-06	-2.7807e-07	2.7156e-07	-6.5069e-09	4.0478e-07	-4.5197e-07	-4.7191e-08	-1.3336e-07	-3.5508e-07	-4.8844e-07	2.2111e-06	3.2408e-07	2.5352e-06	-2.2123e-06	-1.0196e-06	-3.2318e-06	-1.7646e-06	-5.0468e-07	-2.2692e-06	-6.9468e-07	-5.557e-07	-1.2504e-06	-6.278e-08	-4.2639e-07	-4.8917e-07	7.8329e-08	-7.2056e-07	-6.4223e-07	-1.9628e-06	-4.2437e-07	-2.3872e-06	-3.9105e-07	1.7796e-07	-2.1309e-07	-1.063e-06	-4.679e-07	-1.5309e-06	-1.9648e-07	-6.252e-07	-8.2169e-07	4.2214e-07	-1.2236e-06	-8.0142e-07	2.1169e-07	-9.3987e-07	-7.2818e-07	-9.6844e-08	-4.8757e-07	-5.8441e-07
-2.3028e-06	-1.6796e-06	-3.9823e-06	-1.2298e-06	-2.076e-07	-1.4374e-06	-2.6917e-06	-1.3248e-06	-4.0165e-06	-1.291e-06	-1.0587e-06	-2.3497e-06	-2.7857e-07	2.6984e-07	-8.7253e-09	4.0835e-07	-4.5147e-07	-4.3119e-08	-1.285e-07	-3.5241e-07	-4.8092e-07	2.211e-06	3.2217e-07	2.5332e-06	-2.198e-06	-1.0173e-06	-3.2153e-06	-1.7586e-06	-5.0475e-07	-2.2633e-06	-6.883e-07	-5.5622e-07	-1.2445e-06	-5.5491e-08	-4.2636e-07	-4.8186e-07	8.3687e-08	-7.2167e-07	-6.3799e-07	-1.956e-06	-4.2349e-07	-2.3794e-06	-3.9214e-07	1.773e-07	-2.1484e-07	-1.0546e-06	-4.6764e-07	-1.5223e-06	-1.9421e-07	-6.2416e-07	-8.1837e-07	4.2718e-07	-1.2226e-06	-7.9545e-07	2.1472e-07	-9.3987e-07	-7.2516e-07	-9.3437e-08	-4.8866e-07	-5.8209e-07
-2.2934e-06	-1.6754e-06	-3.9688e-06	-1.2241e-06	-2.0722e-07	-1.4313e-06	-2.6811e-06	-1.322e-06	-4.003e-06	-1.2803e-06	-1.0563e-06	-2.3366e-06	-2.7905e-07	2.6811e-07	-1.0939e-08	4.1194e-07	-4.5097e-07	-3.9023e-08	-1.2363e-07	-3.4975e-07	-4.7339e-07	2.2109e-06	3.2025e-07	2.5312e-06	-2.1837e-06	-1.0151e-06	-3.1988e-06	-1.7526e-06	-5.0483e-07	-2.2574e-06	-6.8192e-07	-5.5674e-07	-1.2387e-06	-4.8205e-08	-4.2634e-07	-4.7455e-07	8.9043e-08	-7.2279e-07	-6.3375e-07	-1.9491e-06	-4.2262e-07	-2.3717e-06	-3.9323e-07	1.7662e-07	-2.1661e-07	-1.0462e-06	-4.6739e-07	-1.5136e-06	-1.9192e-07	-6.2312e-07	-8.1504e-07	4.3221e-07	-1.2217e-06	-7.8948e-07	2.1775e-07	-9.3988e-07	-7.2213e-07	-9.001e-08	-4.8976e-07	-5.7977e-07
-2.284e-06	-1.6712e-06	-3.9552e-06	-1.2183e-06	-2.0684e-07	-1.4252e-06	-2.6703e-06	-1.3192e-06	-3.9895e-06	-1.2696e-06	-1.0538e-06	-2.3235e-06	-2.7951e-07	2.6636e-07	-1.3147e-08	4.1557e-07	-4.5047e-07	-3.4903e-08	-1.1875e-07	-3.4711e-07	-4.6585e-07	2.2108e-06	3.1831e-07	2.5291e-06	-2.1694e-06	-1.0128e-06	-3.1822e-06	-1.7465e-06	-5.0491e-07	-2.2514e-06	-6.7552e-07	-5.5725e-07	-1.2328e-06	-4.0922e-08	-4.2632e-07	-4.6724e-07	9.4397e-08	-7.2391e-07	-6.2951e-07	-1.9422e-06	-4.2176e-07	-2.3639e-06	-3.9432e-07	1.7594e-07	-2.1838e-07	-1.0378e-06	-4.6713e-07	-1.5049e-06	-1.8963e-07	-6.2208e-07	-8.117e-07	4.3723e-07	-1.2208e-06	-7.8352e-07	2.2078e-07	-9.3987e-07	-7.191e-07	-8.6563e-08	-4.9088e-07	-5.7744e-07
